animal,experiment,time_sec,end_time_sec,laser,state,pow_slow_ 1,pow_slow_ 2,pow_slow_ 3,pow_slow_ 4,pow_slow_ 5,pow_slow_ 6,pow_slow_ 7,pow_slow_ 8,pow_slow_ 9,pow_slow_10,pow_slow_11,pow_slow_12,pow_slow_13,pow_slow_14,pow_slow_15,pow_slow_16,pow_slow_17,pow_slow_18,pow_slow_19,pow_slow_20,pow_slow_21,pow_slow_22,pow_slow_23,pow_slow_24,pow_slow_25,pow_slow_26,pow_slow_27,pow_slow_28,pow_slow_29,pow_slow_30,pow_slow_31,pow_slow_32,pow_theta_ 1,pow_theta_ 2,pow_theta_ 3,pow_theta_ 4,pow_theta_ 5,pow_theta_ 6,pow_theta_ 7,pow_theta_ 8,pow_theta_ 9,pow_theta_10,pow_theta_11,pow_theta_12,pow_theta_13,pow_theta_14,pow_theta_15,pow_theta_16,pow_theta_17,pow_theta_18,pow_theta_19,pow_theta_20,pow_theta_21,pow_theta_22,pow_theta_23,pow_theta_24,pow_theta_25,pow_theta_26,pow_theta_27,pow_theta_28,pow_theta_29,pow_theta_30,pow_theta_31,pow_theta_32,pow_slow_gamma_ 1,pow_slow_gamma_ 2,pow_slow_gamma_ 3,pow_slow_gamma_ 4,pow_slow_gamma_ 5,pow_slow_gamma_ 6,pow_slow_gamma_ 7,pow_slow_gamma_ 8,pow_slow_gamma_ 9,pow_slow_gamma_10,pow_slow_gamma_11,pow_slow_gamma_12,pow_slow_gamma_13,pow_slow_gamma_14,pow_slow_gamma_15,pow_slow_gamma_16,pow_slow_gamma_17,pow_slow_gamma_18,pow_slow_gamma_19,pow_slow_gamma_20,pow_slow_gamma_21,pow_slow_gamma_22,pow_slow_gamma_23,pow_slow_gamma_24,pow_slow_gamma_25,pow_slow_gamma_26,pow_slow_gamma_27,pow_slow_gamma_28,pow_slow_gamma_29,pow_slow_gamma_30,pow_slow_gamma_31,pow_slow_gamma_32,pow_med_gamma_ 1,pow_med_gamma_ 2,pow_med_gamma_ 3,pow_med_gamma_ 4,pow_med_gamma_ 5,pow_med_gamma_ 6,pow_med_gamma_ 7,pow_med_gamma_ 8,pow_med_gamma_ 9,pow_med_gamma_10,pow_med_gamma_11,pow_med_gamma_12,pow_med_gamma_13,pow_med_gamma_14,pow_med_gamma_15,pow_med_gamma_16,pow_med_gamma_17,pow_med_gamma_18,pow_med_gamma_19,pow_med_gamma_20,pow_med_gamma_21,pow_med_gamma_22,pow_med_gamma_23,pow_med_gamma_24,pow_med_gamma_25,pow_med_gamma_26,pow_med_gamma_27,pow_med_gamma_28,pow_med_gamma_29,pow_med_gamma_30,pow_med_gamma_31,pow_med_gamma_32,pow_fast_gamma_ 1,pow_fast_gamma_ 2,pow_fast_gamma_ 3,pow_fast_gamma_ 4,pow_fast_gamma_ 5,pow_fast_gamma_ 6,pow_fast_gamma_ 7,pow_fast_gamma_ 8,pow_fast_gamma_ 9,pow_fast_gamma_10,pow_fast_gamma_11,pow_fast_gamma_12,pow_fast_gamma_13,pow_fast_gamma_14,pow_fast_gamma_15,pow_fast_gamma_16,pow_fast_gamma_17,pow_fast_gamma_18,pow_fast_gamma_19,pow_fast_gamma_20,pow_fast_gamma_21,pow_fast_gamma_22,pow_fast_gamma_23,pow_fast_gamma_24,pow_fast_gamma_25,pow_fast_gamma_26,pow_fast_gamma_27,pow_fast_gamma_28,pow_fast_gamma_29,pow_fast_gamma_30,pow_fast_gamma_31,pow_fast_gamma_32,pow_above_theta_ 1,pow_above_theta_ 2,pow_above_theta_ 3,pow_above_theta_ 4,pow_above_theta_ 5,pow_above_theta_ 6,pow_above_theta_ 7,pow_above_theta_ 8,pow_above_theta_ 9,pow_above_theta_10,pow_above_theta_11,pow_above_theta_12,pow_above_theta_13,pow_above_theta_14,pow_above_theta_15,pow_above_theta_16,pow_above_theta_17,pow_above_theta_18,pow_above_theta_19,pow_above_theta_20,pow_above_theta_21,pow_above_theta_22,pow_above_theta_23,pow_above_theta_24,pow_above_theta_25,pow_above_theta_26,pow_above_theta_27,pow_above_theta_28,pow_above_theta_29,pow_above_theta_30,pow_above_theta_31,pow_above_theta_32,has_ripples_ 1,has_ripples_ 2,has_ripples_ 3,has_ripples_ 4,has_ripples_ 5,has_ripples_ 6,has_ripples_ 7,has_ripples_ 8,has_ripples_ 9,has_ripples_10,has_ripples_11,has_ripples_12,has_ripples_13,has_ripples_14,has_ripples_15,has_ripples_16,has_ripples_17,has_ripples_18,has_ripples_19,has_ripples_20,has_ripples_21,has_ripples_22,has_ripples_23,has_ripples_24,has_ripples_25,has_ripples_26,has_ripples_27,has_ripples_28,has_ripples_29,has_ripples_30,has_ripples_31,has_ripples_32,swr_freq_ 1,swr_freq_ 2,swr_freq_ 3,swr_freq_ 4,swr_freq_ 5,swr_freq_ 6,swr_freq_ 7,swr_freq_ 8,swr_freq_ 9,swr_freq_10,swr_freq_11,swr_freq_12,swr_freq_13,swr_freq_14,swr_freq_15,swr_freq_16,swr_freq_17,swr_freq_18,swr_freq_19,swr_freq_20,swr_freq_21,swr_freq_22,swr_freq_23,swr_freq_24,swr_freq_25,swr_freq_26,swr_freq_27,swr_freq_28,swr_freq_29,swr_freq_30,swr_freq_31,swr_freq_32,swr_powerhz_ 1,swr_powerhz_ 2,swr_powerhz_ 3,swr_powerhz_ 4,swr_powerhz_ 5,swr_powerhz_ 6,swr_powerhz_ 7,swr_powerhz_ 8,swr_powerhz_ 9,swr_powerhz_10,swr_powerhz_11,swr_powerhz_12,swr_powerhz_13,swr_powerhz_14,swr_powerhz_15,swr_powerhz_16,swr_powerhz_17,swr_powerhz_18,swr_powerhz_19,swr_powerhz_20,swr_powerhz_21,swr_powerhz_22,swr_powerhz_23,swr_powerhz_24,swr_powerhz_25,swr_powerhz_26,swr_powerhz_27,swr_powerhz_28,swr_powerhz_29,swr_powerhz_30,swr_powerhz_31,swr_powerhz_32,ripple_peakpow_ 1,ripple_peakpow_ 2,ripple_peakpow_ 3,ripple_peakpow_ 4,ripple_peakpow_ 5,ripple_peakpow_ 6,ripple_peakpow_ 7,ripple_peakpow_ 8,ripple_peakpow_ 9,ripple_peakpow_10,ripple_peakpow_11,ripple_peakpow_12,ripple_peakpow_13,ripple_peakpow_14,ripple_peakpow_15,ripple_peakpow_16,ripple_peakpow_17,ripple_peakpow_18,ripple_peakpow_19,ripple_peakpow_20,ripple_peakpow_21,ripple_peakpow_22,ripple_peakpow_23,ripple_peakpow_24,ripple_peakpow_25,ripple_peakpow_26,ripple_peakpow_27,ripple_peakpow_28,ripple_peakpow_29,ripple_peakpow_30,ripple_peakpow_31,ripple_peakpow_32,ripple_dur_ 1,ripple_dur_ 2,ripple_dur_ 3,ripple_dur_ 4,ripple_dur_ 5,ripple_dur_ 6,ripple_dur_ 7,ripple_dur_ 8,ripple_dur_ 9,ripple_dur_10,ripple_dur_11,ripple_dur_12,ripple_dur_13,ripple_dur_14,ripple_dur_15,ripple_dur_16,ripple_dur_17,ripple_dur_18,ripple_dur_19,ripple_dur_20,ripple_dur_21,ripple_dur_22,ripple_dur_23,ripple_dur_24,ripple_dur_25,ripple_dur_26,ripple_dur_27,ripple_dur_28,ripple_dur_29,ripple_dur_30,ripple_dur_31,ripple_dur_32,dom_freq_ 1,dom_freq_ 2,dom_freq_ 3,dom_freq_ 4,dom_freq_ 5,dom_freq_ 6,dom_freq_ 7,dom_freq_ 8,dom_freq_ 9,dom_freq_10,dom_freq_11,dom_freq_12,dom_freq_13,dom_freq_14,dom_freq_15,dom_freq_16,dom_freq_17,dom_freq_18,dom_freq_19,dom_freq_20,dom_freq_21,dom_freq_22,dom_freq_23,dom_freq_24,dom_freq_25,dom_freq_26,dom_freq_27,dom_freq_28,dom_freq_29,dom_freq_30,dom_freq_31,dom_freq_32
Albert,01-03-18-Albert_resting1,0,30,OFF,rest,0.000167067640628647,0.000196046684389183,0.000146740706461787,0.000128673977595691,0.000117726969180718,0.000123827312806961,0.000121709867398238,0.000122420128622711,0.000134243765817123,9.41111341428052e-05,8.62975006085859e-05,8.91732216596033e-05,9.9426100336828e-05,0.000110728940261952,0.000113931617224207,0.000150472797045073,0,0.000114667758766653,0.000100232865471308,0.000111341142306421,0,0,0.00012425774263771,0.000179903510156114,0.000183322331441186,0,0,0.000132592525199117,0.000150159862953395,0.00017354034406809,0.00017399751621277,0.00017215541139855,0.00111462749215302,0.000986213500603895,0.00126877837517406,0.00144292236175166,0.00145604447012878,0.0013226242565188,0.00117456795666766,0.00137458362971845,0.00103333416305162,0.00141996319951934,0.00116819680996492,0.00131966629762031,0.00141617859238862,0.00133160036299427,0.00120521752939962,0.00095040629030342,0,0.00156600836527558,0.00135442256668043,0.00121999176379832,0,0,0.00120716432085923,0.00132176936184134,0.00134476515720572,0,0,0.00106177014547308,0.00118072945557066,0.00139668758179932,0.00128895648815749,0.00132311860743793,0.00460151198668582,0.00591561697651916,0.00421562550414236,0.00421980511365625,0.00335413078886901,0.00374218493113214,0.00280731096684477,0.0033181189171505,0.00518792962354183,0.00305899508605622,0.00255226620405779,0.00291882559605269,0.00299690359030006,0.00317654139423056,0.00367622463339712,0.00512872379252163,0,0.00762033697899546,0.00314479526885702,0.00270428640713521,0,0,0.0184481606320941,0.00601012400303109,0.00311271410629267,0,0,0.0251461341216949,0.00304788608979042,0.00345528444269541,0.00485639409918451,0.00437536316601578,0.00284154874676267,0.0029592548868716,0.00233132480386265,0.00163956731239529,0.0015504527853551,0.00140532551576084,0.00123672832427084,0.00175970083886039,0.00294210339731421,0.00149994229041305,0.00126892055447384,0.00140258055180398,0.00152916176798231,0.00190908382661967,0.00260375475116555,0.00301497298648997,0,0.00157727248949293,0.00152892555856064,0.00137640519966219,0,0,0.00143206929304418,0.00171235804598665,0.0014839539089228,0,0,0.00146259958969139,0.00138177599742602,0.00158025470227242,0.00200289242636218,0.00163394189675072,0.00257460533034024,0.00234913795643969,0.00223402125936887,0.00157264572549221,0.00146611206265265,0.00142347604687782,0.0012721887553567,0.00162418887067818,0.00262926277651364,0.0013603043215202,0.00127908642993169,0.00135383045549614,0.00147169648422245,0.00177357904037304,0.00260154603668466,0.00213354778116219,0,0.00146100196629423,0.0014679783730347,0.0013498819468817,0,0,0.0014234436984748,0.00173219122000138,0.00140823983152572,0,0,0.00159639851684808,0.00140132169395792,0.00148941796887241,0.001963307554221,0.00161339708814407,0.00854400502777663,0.00965992537091461,0.00785993126974534,0.00719520385257927,0.00625055196434842,0.00644426936262585,0.00521818850334825,0.00634078104123595,0.00916568117465684,0.00580528787893126,0.00499571271951063,0.00556791530605096,0.00585864242352255,0.00636281286343438,0.0076947429902861,0.00874821035898179,0,0.0104177071784775,0.00592804390535831,0.00526436554027704,0,0,0.0209893812297665,0.0090437441301397,0.00583342611768388,0,0,0.0278171473164706,0.00560808459842625,0.0062941793006932,0.00819095105691479,0.00729544390890075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0333333333333333,0.0333333333333333,0.0333333333333333,0.0333333333333333,0.0333333333333333,0.0333333333333333,0.0333333333333333,0.0333333333333333,0.0333333333333333,0.0333333333333333,0.0333333333333333,0.0333333333333333,0.0333333333333333,0.0333333333333333,0.0333333333333333,0.0333333333333333,0,0.0333333333333333,0.0333333333333333,0.0333333333333333,0,0,0.0333333333333333,0.0333333333333333,0.0333333333333333,0,0,0.0333333333333333,0.0333333333333333,0.0333333333333333,0.0333333333333333,0.0333333333333333,0.72935443491825,0.715259042060587,0.694782467524751,0.600678480094843,0.528934002680668,0.518648076148161,0.522423161823033,0.621930188244121,0.728616393290337,0.543907077889176,0.494796585580047,0.533981243580183,0.58880944436105,0.650930703043632,0.735041267679929,0.704766385533384,0,0.542688335663132,0.538485198001577,0.491210946863917,0,0,0.49954513012272,0.595329894394866,0.49812899347754,0,0,0.553264373227178,0.507667601145691,0.544840123359591,0.666535084994222,0.60292556680913,9.03830672151269,9.52974091280285,10.5180966361554,14.4232408740036,16.1378903309747,16.7037604953787,16.5975334455299,14.1178232974834,8.86539447330466,16.2399783172066,16.9782309320301,16.2012182076811,15.0507009715045,12.949412344197,9.00308209150634,10.6504712965161,0,16.1182332232823,16.1955200264222,17.2931349406951,0,0,16.8505234481331,14.6041724598928,16.9357310802128,0,0,16.3714479640236,16.916339558116,15.8142659604931,12.5851912181002,14.4100085175355,0.152799999999999,0.167199999999999,0.151199999999999,0.152000000000001,0.152000000000001,0.152000000000001,0.151200000000001,0.152800000000001,0.152800000000001,0.152000000000001,0.155200000000001,0.156000000000001,0.1568,0.1592,0.147200000000002,0.149600000000001,0,0.152000000000001,0.153600000000001,0.1584,0,0,0.1312,0.1472,0.1568,0,0,0.1576,0.16,0.152800000000001,0.1248,0.1416,0.53457707856468,0.53457707856468,0.53457707856468,0.53457707856468,0.53457707856468,0.53457707856468,0.53457707856468,0.53457707856468,0.53457707856468,6.48213867245773,6.48213867245773,6.48213867245773,6.48213867245773,6.48213867245773,6.48213867245773,0.53457707856468,0,6.48213867245773,6.48213867245773,6.48213867245773,0,0,39.3003398890475,0.53457707856468,0.53457707856468,0,0,39.3003398890475,0.352689342041979,0.352689342041979,0.53457707856468,0.53457707856468
Albert,01-03-18-Albert_resting1,30,60,ON,rest,0,0,0,0,0,0,0.000869045759672246,0.00210516125750406,0,0,0.000806430415349588,0,0.0007048733420961,0.00249604604366211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000815867150722179,0,0,0,0,0,0,0.00142978632088176,0.0021760525974159,0,0,0.00136845064760452,0,0.00146909917777679,0.00241475831185023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0016660664816151,0,0,0,0,0,0,0.00376017638188544,0.00517976376273899,0,0,0.00325306878074329,0,0.00359153636693561,0.00563842034925825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00574145963385984,0,0,0,0,0,0,0.00247860334263254,0.00347780838639242,0,0,0.00224921878164986,0,0.00226262596279121,0.00404261269325623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00344221876561612,0,0,0,0,0,0,0.00392271162181957,0.00509577869073308,0,0,0.00349894098999127,0,0.00325349425837009,0.00595673032405035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00585687105652787,0,0,0,0,0,0,0.00981519020164875,0.0134741108506801,0,0,0.00864527520062194,0,0.00881619307793811,0.0152518855857432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0142725838774333,0,0,0,0,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0666666666666667,0.0333333333333333,0,0,0.0666666666666667,0,0.0333333333333333,0.0333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0666666666666667,0,0,0,0,0,0,0.207363705848747,0.157295404900671,0,0,0.204750320789404,0,0.181066929758722,0.149880809305569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.192512760687823,0,0,0,0,0,0,11.2871017463066,18.3284963640126,0,0,11.0158340262817,0,18.0194710334437,18.4113780266329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.407526528083,0,0,0,0,0,0,0.0976000000000004,0.1008,0,0,0.0976000000000004,0,0.1008,0.1008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0976000000000004,0,0,0,0,0,0,0.352689342041979,0.434211513101277,0,0,0.465376376869679,0,0.352689342041979,0.434211513101277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.378003077319979
Albert,01-03-18-Albert_resting1,60,0,OFF,rest,0.000191755097383215,0.000168106562819551,0.000204144646706474,0.000186709505031821,0.000183152293422576,0.000158756316785765,0.000141100593424972,0.000191287140771688,0.000180540806044493,0.00016977955131944,0.000138146459017529,0.000159681753306803,0.000168906230927978,0.000197811660426914,0.000201698821086681,0.000158940197827625,0,0.000200892438780076,0.0001825424015913,0.000161130545070447,0,0,0.000179326193221556,0.000186857103717305,0.000182770031012387,0,0,0.000140645765903235,0.000158626198820982,0.000188065071314805,0.000205842060931038,0.000185893378805308,0.0012292633991304,0.00111000425642237,0.00127777901904068,0.00123846088317683,0.00122281810423293,0.00105538704752231,0.000929089266616384,0.00124514395419303,0.00117653602679475,0.00117568204955463,0.000939584830075931,0.00108142687832538,0.00117439217592215,0.00126228254766613,0.00129172872870498,0.00108887501906036,0,0.00122932317847774,0.00119530304167394,0.00106424750987541,0,0,0.00101621473550676,0.00119579328202832,0.00118675299183703,0,0,0.000918237100644177,0.00104254873836135,0.00124056405414854,0.00131038717901631,0.00121604517576506,0.00335775222961668,0.00436609552320607,0.00312721708887622,0.00298915921153815,0.00236762122598292,0.00244154385742204,0.00190269560779229,0.00257921838223263,0.00383928183551939,0.00219691914644886,0.00176687469976544,0.00202611589328389,0.00220646246780646,0.00253584419259863,0.00287782524878854,0.00404954474217414,0,0.00490960663334102,0.00229873468975414,0.00194931935864117,0,0,0.011718887485847,0.00379264200955534,0.00227473171645712,0,0,0.0171739171289976,0.00214677220590253,0.00250556866789307,0.00353177530331476,0.0030569467372458,0.00159740224511503,0.00178345442685692,0.00140070690755073,0.00106720583660548,0.000996577826975506,0.000886437553497073,0.000799648883082641,0.00115160211348278,0.00168395567377508,0.000957043475760703,0.000810502828347285,0.000905575217182993,0.000961320511180923,0.00120798528388738,0.00144761645050003,0.00174032229905787,0,0.00100555320339206,0.00099677529096392,0.000884892304615519,0,0,0.00087061660311353,0.00108746734355866,0.000976141524877678,0,0,0.000914183154658372,0.000929754728058609,0.00104614132378199,0.00130285351114634,0.00110450735311748,0.00152019222736223,0.0014703683041902,0.0013579030978678,0.00113259298084576,0.00100710353600801,0.00102590848080358,0.000919933412573276,0.00109709474528382,0.00152381659107832,0.000977673171161572,0.000933974186355375,0.000982916492468699,0.000994748808784789,0.0011590067315639,0.0013882283080433,0.00130857848794037,0,0.00100709476420967,0.00107746236077839,0.000990473466455604,0,0,0.000955385669214382,0.00110800173077933,0.000999576301029211,0,0,0.00108273350419816,0.00105600767556873,0.00107464357067568,0.00129847959584989,0.001111016209069,0.00646798263406823,0.00755924657705189,0.00603582789030226,0.00556645452269127,0.00477257485239468,0.00467099241777311,0.00386917666703057,0.00513821641060292,0.00696651775313532,0.00451724008964771,0.00377134296411525,0.00424534926986061,0.00456978221559198,0.00518791990201643,0.00583671882715818,0.00717426059397105,0,0.00734575761976971,0.00474824332956667,0.00414937625871705,0,0,0.0137268157518848,0.0063437741479403,0.00463236246260107,0,0,0.0192955629080426,0.0043930744916134,0.00501524177242959,0.00640973299425498,0.0056081528517415,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,1,0,0,1,1,1,1,1,0.016484811718723,0.016484811718723,0.016484811718723,0.016484811718723,0.016484811718723,0.016484811718723,0.016484811718723,0.016484811718723,0.016484811718723,0.016484811718723,0.016484811718723,0.016484811718723,0.016484811718723,0.016484811718723,0.016484811718723,0.016484811718723,0,0.016484811718723,0.016484811718723,0.016484811718723,0,0,0.016484811718723,0.016484811718723,0.016484811718723,0,0,0.016484811718723,0.016484811718723,0.016484811718723,0.016484811718723,0.016484811718723,0.105180571441649,0.0981780228660852,0.101723690812323,0.0928393289930967,0.124136324130293,0.0937526298725617,0.120706526383705,0.119278061036284,0.102598362851163,0.152163255235076,0.116961805881985,0.112636071288995,0.0990579666971882,0.12730413643878,0.127918994741133,0.0995909776678972,0,0.107975527882124,0.0951547629040535,0.110906613777518,0,0,0.100005605180415,0.0872167543110275,0.0942282809422804,0,0,0.113833502340319,0.0978475136985652,0.100458090513092,0.101592943485089,0.0911970545013414,26.3685833362233,26.3312423817365,26.3761150629436,26.3592167938322,26.2787910919568,26.3552385230082,26.2551382388864,26.3247070424805,26.3563433748126,25.9498739198277,26.1983778203688,26.3181910681759,26.3011437485581,26.2633541806073,26.3136525627826,26.3801140683373,0,26.3597922762182,26.3450848648791,26.3281518858478,0,0,26.3357489469122,26.3110146309852,26.3089883923557,0,0,26.2252546206534,26.2896183959579,26.2680007166449,26.2029948621138,26.2693093340119,0.101599999999998,0.101599999999998,0.101599999999998,0.101599999999998,0.103999999999999,0.101599999999998,0.103200000000001,0.102399999999996,0.101599999999998,0.105599999999995,0.101599999999998,0.102399999999996,0.101599999999998,0.103200000000001,0.103200000000001,0.101599999999998,0,0.102399999999996,0.101599999999998,0.103200000000001,0,0,0.101599999999998,0.1008,0.101599999999998,0,0,0.101599999999998,0.101599999999998,0.101599999999998,0.1008,0.1008,6.48213867245773,0.434211513101277,6.48213867245773,6.48213867245773,6.48213867245773,6.48213867245773,6.48213867245773,6.48213867245773,6.48213867245773,6.48213867245773,6.48213867245773,6.48213867245773,6.48213867245773,6.48213867245773,6.48213867245773,6.48213867245773,0,6.48213867245773,6.48213867245773,6.48213867245773,0,0,39.3003398890475,6.48213867245773,6.48213867245773,0,0,39.3003398890475,6.48213867245773,6.48213867245773,6.48213867245773,6.48213867245773
Albert,01-03-18-Albert_resting2,0,30,OFF,rest,0.000213184746052006,0.000232142973093625,0.000214228175553305,0.000194021344664543,0.0001899244321071,0.000186510725188028,0.000188251699563178,0.000213574203743968,0.000220538584995883,0.000184345440957399,0.000164913763441221,0.000175125407040602,0.000188459151983583,0.0002052575177854,0.000209418224311354,0.000245379145742574,0,0.000226127158210462,0.00017799518758314,0.000162237782410353,0,0,0.000161071277823001,0.000199160714642963,0.000238645088744687,0,0,0.000138746549357984,0.000159316200803627,0.000185370058502713,0.000205154919882271,0.000189360036269303,0.00109738666542566,0.000952079919623323,0.00116329998641147,0.00114446516104153,0.00112395966577695,0.00098788448969454,0.000874756725148479,0.00113220537521461,0.00104913514516889,0.00106916262283525,0.000879808446923783,0.000997668838398949,0.00109386987082857,0.00114962504261782,0.00116808135116913,0.000910967712845315,0,0.00113776320072603,0.00108721889266803,0.000973032418294417,0,0,0.000779993263043639,0.00111288311755163,0.0010961912027223,0,0,0.000768824565231278,0.000947968689029409,0.00112918332485283,0.00117932239619352,0.00112846324302853,0.00366529374503653,0.00497711202943558,0.00356223671015778,0.00370879001377167,0.0027841114541208,0.00319273151582821,0.00240046187820332,0.00270327944630708,0.0039462479748171,0.00234322609715664,0.00204286168322721,0.00213953248599335,0.00228015048131529,0.00254885668012801,0.00282737316618,0.0040546579411228,0,0.00869519504734749,0.0025983732123979,0.00234005329450779,0,0,0.0289544049925772,0.00561599738529992,0.0025590815303698,0,0,0.0425692135035709,0.00286441224804583,0.00290341705558739,0.00400475911600354,0.00415840164128819,0.00197971857517389,0.0021332921144972,0.00176447357294873,0.00139789171641864,0.00131018220101045,0.00123716123316973,0.00108461757866423,0.00142258442626858,0.0020348782987704,0.00123905545135339,0.00111204355819923,0.00118450616316723,0.00124118053085302,0.00152771858923809,0.00185736127154461,0.00213943697900866,0,0.00137792322336193,0.00134649895634744,0.00122797220995585,0,0,0.0013112980011597,0.00151823821986773,0.00132364270825904,0,0,0.00156671809853063,0.00125676543715404,0.00136282163179702,0.0017117923475496,0.00148919796259837,0.00256757627652442,0.00255934149933807,0.00248521445326254,0.00216630439114983,0.00197006328188171,0.00200226677113542,0.00174311110454062,0.00203004564512407,0.00256316701893914,0.00182891738369489,0.00178952646099043,0.00183908009895265,0.0018310540066823,0.00211605267201695,0.00253828607386581,0.00237743643058725,0,0.00194594519049098,0.00201355255323672,0.00199150831070859,0,0,0.00192626770912129,0.0024062544509385,0.00204731966135413,0,0,0.00264144253134406,0.00198843338485566,0.00207479877784294,0.00247531963270447,0.00222368670054485,0.00721106365227191,0.00859096536929871,0.00702432171278896,0.00679372061487471,0.00563591077813326,0.00595920545385899,0.00481979098561151,0.00566746554254398,0.0074943522417868,0.00500071537496083,0.00451541418906393,0.00474950475010766,0.00498219964224959,0.00561770066708091,0.00636705125186525,0.00755842505579406,0,0.0115477098723079,0.00546041177528659,0.00508823106168034,0,0,0.0316325675163932,0.0089533467798469,0.00547831029059073,0,0,0.0459370740775207,0.00560984873236977,0.00587008858686553,0.0075043762637215,0.0073123245670934,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,1,0,0,1,1,1,1,1,0.1,0.1,0.133333333333333,0.133333333333333,0.1,0.133333333333333,0.1,0.1,0.1,0.1,0.1,0.1,0.0666666666666667,0.1,0.133333333333333,0.0666666666666667,0,0.133333333333333,0.1,0.1,0,0,0.1,0.1,0.1,0,0,0.133333333333333,0.1,0.1,0.1,0.1,0.625006590227732,0.61178567274587,0.579056662839225,0.543165565960229,0.55082051127516,0.533931051273468,0.52704570360551,0.559281446338875,0.622295698759356,0.54009409881484,0.530500713102087,0.550579168371761,0.525121903044574,0.571771344342514,0.625390355838575,0.601003444487056,0,0.533334888081085,0.531182812081927,0.529664055861277,0,0,0.564276819828527,0.576517497480631,0.541514352443159,0,0,0.629379414131244,0.541482404678449,0.551440471722842,0.600682603207174,0.580229950713042,7.24216925347992,7.26387146195004,6.85726518713743,7.52039253138739,8.4739168894404,7.80928999862224,8.82730991293074,8.3433462644488,7.2425893886802,8.59921326998163,8.86963668281665,8.38956618159323,10.6962046346994,7.91197403274243,6.7930295744088,8.94852698489026,0,7.50262094708713,8.71285464653586,8.57708214250262,0,0,8.54537829347566,7.85234263481997,8.23954484551909,0,0,7.09905316127307,8.55591487237032,8.56448697973837,7.52655256981273,8.10465349440733,0.1216,0.121066666666666,0.1274,0.1416,0.150933333333334,0.168199999999999,0.166133333333333,0.178666666666667,0.113866666666667,0.1328,0.152533333333333,0.168266666666666,0.172399999999999,0.162666666666667,0.1182,0.128,0,0.140399999999999,0.166933333333334,0.155466666666667,0,0,0.1336,0.152,0.143733333333333,0,0,0.1408,0.1528,0.161333333333334,0.157333333333333,0.148266666666667,6.04804923711966,6.04804923711966,6.04804923711966,6.04804923711966,6.04804923711966,6.04804923711966,6.04804923711966,6.04804923711966,6.04804923711966,6.04804923711966,6.04804923711966,6.04804923711966,6.04804923711966,6.04804923711966,6.04804923711966,6.04804923711966,0,39.3003398890475,6.04804923711966,6.04804923711966,0,0,39.3003398890475,39.3003398890475,6.04804923711966,0,0,39.3003398890475,6.04804923711966,6.04804923711966,6.04804923711966,6.04804923711966
