animal,experiment,time_sec,laser,state,pow_slow_ 1,pow_slow_ 2,pow_slow_ 3,pow_slow_ 4,pow_slow_ 5,pow_slow_ 6,pow_slow_ 7,pow_slow_ 8,pow_slow_ 9,pow_slow_10,pow_slow_11,pow_slow_12,pow_slow_13,pow_slow_14,pow_slow_15,pow_slow_16,pow_slow_17,pow_slow_18,pow_slow_19,pow_slow_20,pow_slow_21,pow_slow_22,pow_slow_23,pow_slow_24,pow_slow_25,pow_slow_26,pow_slow_27,pow_slow_28,pow_slow_29,pow_slow_30,pow_slow_31,pow_slow_32,pow_theta_ 1,pow_theta_ 2,pow_theta_ 3,pow_theta_ 4,pow_theta_ 5,pow_theta_ 6,pow_theta_ 7,pow_theta_ 8,pow_theta_ 9,pow_theta_10,pow_theta_11,pow_theta_12,pow_theta_13,pow_theta_14,pow_theta_15,pow_theta_16,pow_theta_17,pow_theta_18,pow_theta_19,pow_theta_20,pow_theta_21,pow_theta_22,pow_theta_23,pow_theta_24,pow_theta_25,pow_theta_26,pow_theta_27,pow_theta_28,pow_theta_29,pow_theta_30,pow_theta_31,pow_theta_32,pow_slow_gamma_ 1,pow_slow_gamma_ 2,pow_slow_gamma_ 3,pow_slow_gamma_ 4,pow_slow_gamma_ 5,pow_slow_gamma_ 6,pow_slow_gamma_ 7,pow_slow_gamma_ 8,pow_slow_gamma_ 9,pow_slow_gamma_10,pow_slow_gamma_11,pow_slow_gamma_12,pow_slow_gamma_13,pow_slow_gamma_14,pow_slow_gamma_15,pow_slow_gamma_16,pow_slow_gamma_17,pow_slow_gamma_18,pow_slow_gamma_19,pow_slow_gamma_20,pow_slow_gamma_21,pow_slow_gamma_22,pow_slow_gamma_23,pow_slow_gamma_24,pow_slow_gamma_25,pow_slow_gamma_26,pow_slow_gamma_27,pow_slow_gamma_28,pow_slow_gamma_29,pow_slow_gamma_30,pow_slow_gamma_31,pow_slow_gamma_32,pow_above_theta_ 1,pow_above_theta_ 2,pow_above_theta_ 3,pow_above_theta_ 4,pow_above_theta_ 5,pow_above_theta_ 6,pow_above_theta_ 7,pow_above_theta_ 8,pow_above_theta_ 9,pow_above_theta_10,pow_above_theta_11,pow_above_theta_12,pow_above_theta_13,pow_above_theta_14,pow_above_theta_15,pow_above_theta_16,pow_above_theta_17,pow_above_theta_18,pow_above_theta_19,pow_above_theta_20,pow_above_theta_21,pow_above_theta_22,pow_above_theta_23,pow_above_theta_24,pow_above_theta_25,pow_above_theta_26,pow_above_theta_27,pow_above_theta_28,pow_above_theta_29,pow_above_theta_30,pow_above_theta_31,pow_above_theta_32,swr_freq_ 1,swr_freq_ 2,swr_freq_ 3,swr_freq_ 4,swr_freq_ 5,swr_freq_ 6,swr_freq_ 7,swr_freq_ 8,swr_freq_ 9,swr_freq_10,swr_freq_11,swr_freq_12,swr_freq_13,swr_freq_14,swr_freq_15,swr_freq_16,swr_freq_17,swr_freq_18,swr_freq_19,swr_freq_20,swr_freq_21,swr_freq_22,swr_freq_23,swr_freq_24,swr_freq_25,swr_freq_26,swr_freq_27,swr_freq_28,swr_freq_29,swr_freq_30,swr_freq_31,swr_freq_32,swr_powerhz_ 1,swr_powerhz_ 2,swr_powerhz_ 3,swr_powerhz_ 4,swr_powerhz_ 5,swr_powerhz_ 6,swr_powerhz_ 7,swr_powerhz_ 8,swr_powerhz_ 9,swr_powerhz_10,swr_powerhz_11,swr_powerhz_12,swr_powerhz_13,swr_powerhz_14,swr_powerhz_15,swr_powerhz_16,swr_powerhz_17,swr_powerhz_18,swr_powerhz_19,swr_powerhz_20,swr_powerhz_21,swr_powerhz_22,swr_powerhz_23,swr_powerhz_24,swr_powerhz_25,swr_powerhz_26,swr_powerhz_27,swr_powerhz_28,swr_powerhz_29,swr_powerhz_30,swr_powerhz_31,swr_powerhz_32
Albert,07-03-18-Albert_open_field_1,0,OFF,rest,-4.23528947814002,-4.18120003242524,-4.23608994087082,-4.24352924762051,-4.2686254990718,-4.31121566589167,-4.33700395979316,-4.23079543154793,-4.18578811008467,-4.27514954660123,-4.32410374830453,-4.30398695180173,-4.25591674766948,-4.24341828757267,-4.24757353004703,-4.17981612158101,0,-4.21860739637648,-4.28447437041862,-4.31509861870243,0,0,-4.0677513231168,-4.23643623807872,-4.25290739017343,0,0,-4.06123995642593,-4.21080496728383,-4.16522457155683,-4.16016032568417,-4.20878709240499,-3.44429090080353,-3.46372102251226,-3.43149057287847,-3.42877358613017,-3.439113685292,-3.48904030505186,-3.54182242189516,-3.43070863660992,-3.44989758619528,-3.45565413020809,-3.53139166339821,-3.49353599955795,-3.43516851349182,-3.42804673543203,-3.43209886790708,-3.46045629597228,0,-3.42416036888749,-3.45517725417426,-3.50555658470125,0,0,-3.42625126747102,-3.44567789595119,-3.46270819135657,0,0,-3.30506439863697,-3.49480763267089,-3.43220285242934,-3.41041667382389,-3.43590581953956,-2.25166699659295,-2.03734555794919,-2.25823268621151,-2.30197250425774,-2.31357744723642,-2.30635942587647,-2.33730335256043,-2.31941050613753,-2.23190844350411,-2.3453960795296,-2.36981069583238,-2.3596097622247,-2.34475679832644,-2.32124346734586,-2.28684115006034,-2.12124582726325,0,-1.96840586078206,-2.27096009000088,-2.35875223366154,0,0,-1.63434205439059,-2.19017413874576,-2.28834735652233,0,0,-1.54638226908655,-2.26383064024469,-2.30683155007377,-2.20745330211979,-2.28463169066118,-0.281165694230569,-0.270835312613713,-0.281912881339437,-0.285085214562782,-0.286408448689541,-0.288588700072335,-0.291973254596011,-0.285467263025432,-0.279697724912058,-0.28810846833309,-0.292453703291397,-0.290386551698149,-0.287234720262873,-0.284824388242399,-0.282364732965123,-0.272699787111972,0,-0.272016291462808,-0.284364688839649,-0.290241312855379,0,0,-0.258030589613429,-0.28038836367148,-0.285695261639381,0,0,-0.248949883762959,-0.286625255370737,-0.284948143332234,-0.278911392966527,-0.28370300399179,0.071428571428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014285714285714,0,0,0,0,0,0,0,0,0,0,0,0.042857142857143,0,0.014285714285714,0.014285714285714,0,0.710520944678859,0.738607854199534,0.724462491593732,0.696141481089404,0.695017440511122,0.68030797897159,0.677135370978457,0.722606441873759,0.732689848752692,0.709301892478186,0.690407682355797,0.703646721857375,0.703690161812587,0.712159499675639,0.730291114717229,0.731462360639543,0,0.701606765847979,0.68923578836667,0.691540205260677,0,0,0.711011247310761,0.712397855118524,0.697433861080239,0,0,0.635329066561369,0.68775239913141,0.676568119989405,0.653374184334647,0.71433118732172
Albert,07-03-18-Albert_open_field_1,70,ON,rest,-4.20311312489349,-4.20841677205412,-4.18899906813695,-4.20068890905753,-4.23298755382586,-4.2816231664436,-4.31758646473939,-4.20272575060345,-4.21344899249905,-4.2438367881097,-4.31072281194923,-4.28075922867899,-4.21597868564552,-4.19195179071878,-4.19665911823941,-4.21320572238349,0,-4.20796031682843,-4.23591333405772,-4.26917855848203,0,0,-4.05995453904251,-4.2136331587606,-4.24310704644009,0,0,-4.09083920217172,-4.20128183971568,-4.16917674007019,-4.15585014296376,-4.18772703232943,-3.36999606583263,-3.37528496872671,-3.35266789970084,-3.32785539792513,-3.33293076627161,-3.37725285425706,-3.43029627885501,-3.33856559337176,-3.37314802907933,-3.34465058579496,-3.41708149968423,-3.37872275963475,-3.3279319098995,-3.33622551339064,-3.35273168927184,-3.35364791471817,0,-3.33963759045889,-3.35050827214197,-3.39512583896911,0,0,-3.40605598423928,-3.35864159065122,-3.3576352833722,0,0,-3.30505912282971,-3.39454984770073,-3.33664869003794,-3.34908552628771,-3.34757898350317,-2.23585660061463,-2.0051370411128,-2.24386068213819,-2.29614457145511,-2.31001142907639,-2.29962739215925,-2.32728784323415,-2.32861897284078,-2.22483012613187,-2.35980561940509,-2.37634102996353,-2.37122747059794,-2.35455677067589,-2.33409386827153,-2.29548565298823,-2.11725718043518,0,-1.92524148342292,-2.27072958790002,-2.37261264529683,0,0,-1.59183633300926,-2.17564020239036,-2.28332453262595,0,0,-1.50138930426733,-2.25140825490175,-2.31253316232509,-2.18994510472239,-2.27743698498515,-0.278962225326129,-0.269028380517175,-0.279959698949279,-0.283051407371528,-0.284205246897617,-0.285981642481394,-0.289389266717274,-0.284158154989735,-0.278489153106327,-0.286596988654655,-0.290496142720018,-0.288279394925325,-0.285452069450868,-0.283745813192044,-0.281485049309746,-0.27218178770224,0,-0.268816745386055,-0.282668067253502,-0.288616760144528,0,0,-0.255397236376121,-0.278356309250187,-0.28367418855904,0,0,-0.246301065613887,-0.284633245309997,-0.283427680170025,-0.277446918856331,-0.281834664796014,0.063829787234043,0.042553191489362,0.063829787234043,0.021276595744681,0.021276595744681,0.021276595744681,0.021276595744681,0.021276595744681,0.085106382978723,0.021276595744681,0.021276595744681,0.021276595744681,0.021276595744681,0.021276595744681,0.063829787234043,0.021276595744681,0,0.021276595744681,0.021276595744681,0.021276595744681,0,0,0.021276595744681,0.021276595744681,0.021276595744681,0,0,0.042553191489362,0.021276595744681,0.021276595744681,0.042553191489362,0.021276595744681,0.66556747666057,0.646019773818238,0.648574396690177,0.610345725203147,0.595764797990127,0.585867667763221,0.603073857664004,0.6245325731039,0.647663251612134,0.601423011589733,0.558137691396295,0.588522893135906,0.613567778484502,0.622346254623591,0.661712764320772,0.667777857470899,0,0.616484689445092,0.602379898469468,0.583184507318415,0,0,0.616129692649809,0.61280779972846,0.596033671305363,0,0,0.622485160853332,0.563759409119451,0.604646276967366,0.595605552349348,0.596999663780272
Albert,07-03-18-Albert_open_field_1,120,OFF,rest,-4.21422880148664,-4.173022009123,-4.19098162303337,-4.23048483832556,-4.2494380953937,-4.24606427426234,-4.25324853435485,-4.20903703597406,-4.19505078743968,-4.27167291609156,-4.2999209263399,-4.29505806381079,-4.26011551108271,-4.24450230200431,-4.25926734106669,-4.20564983082656,0,-4.21658041036737,-4.27657550174396,-4.26239627567874,0,0,-4.18297402900835,-4.19898370229377,-4.22980218183823,0,0,-4.22742418875714,-4.27826311061039,-4.21427658190122,-4.19696400304946,-4.20286660765811,-3.37062694695916,-3.378308266858,-3.35184484246702,-3.33285946121153,-3.33880544926115,-3.38213195264259,-3.43384331185236,-3.33910241620919,-3.37508049841516,-3.34822816143034,-3.42173681107035,-3.3814736858566,-3.33329322756941,-3.33915390932801,-3.35411277176649,-3.363690992479,0,-3.33947021173036,-3.35215165719267,-3.40020233198497,0,0,-3.4557668108665,-3.3531918966503,-3.36158982856589,0,0,-3.46196995403076,-3.40652739846453,-3.34011719284372,-3.34308572312954,-3.34276908061628,-2.24210762299866,-2.01046246730497,-2.2499128432861,-2.29593663957357,-2.3052746559197,-2.29215868590105,-2.32152298371867,-2.3189375439369,-2.21681348351471,-2.34323895241497,-2.36098213225306,-2.35119465569885,-2.34559099070883,-2.31930831659381,-2.28139338808232,-2.0953346303723,0,-1.93318318577553,-2.25792412895263,-2.36177764293304,0,0,-1.6129875186841,-2.17487837115373,-2.28129993371362,0,0,-1.52546893060162,-2.2671000076471,-2.29988916420999,-2.19342878887798,-2.27491717302122,-0.279742139933509,-0.268377574683904,-0.280721122251594,-0.284079208272165,-0.285183203209478,-0.287219151511574,-0.290644524568424,-0.284806230718728,-0.278246984746288,-0.287215428582112,-0.291242371164678,-0.289036211413189,-0.28643180782368,-0.284071945944617,-0.281498892452722,-0.270175201322271,0,-0.269727573584327,-0.283101853690223,-0.289441217843636,0,0,-0.258574198470479,-0.278965307958471,-0.284507898934409,0,0,-0.252785737689138,-0.286467368317475,-0.283948312127011,-0.278455715923318,-0.282510865701784,0.029645748132688,0.009881916044229,0.009881916044229,0.009881916044229,0.009881916044229,0.009881916044229,0.009881916044229,0.009881916044229,0.009881916044229,0.009881916044229,0.009881916044229,0.009881916044229,0.009881916044229,0.009881916044229,0.009881916044229,0.009881916044229,0,0.009881916044229,0.009881916044229,0.019763832088459,0,0,0.009881916044229,0.009881916044229,0.009881916044229,0,0,0.019763832088459,0.009881916044229,0.009881916044229,0.019763832088459,0.009881916044229,0.677475795845916,0.704186879889822,0.685607584463688,0.630897336657403,0.605119107783196,0.638687076669541,0.586594010653086,0.63980224283163,0.679135098663909,0.618991525321607,0.598778843991233,0.608778552457011,0.619643229633019,0.648642606292981,0.671826782641779,0.696531927991652,0,0.585266827876043,0.580896783052548,0.562697461862124,0,0,0.574084152850257,0.619194999069195,0.599215935189115,0,0,0.606346807836455,0.593866444529158,0.594543425090425,0.636078687139939,0.615735726721335
Albert,07-03-18-Albert_rest_1,0,OFF,rest,-4.33958062613865,-4.25475331589413,-4.27963535274357,-4.31824581563106,-4.31471469188694,-4.30491225190419,-4.35219511856782,-4.30288613137787,-4.25362187180235,-4.36038848165165,-4.37105690310661,-4.36328723681743,-4.32194345251978,-4.30373930443975,-4.31369890514994,-4.26181553885747,0,-4.27869633788138,-4.4085063993034,-4.42640357085592,0,0,-4.17287376695645,-4.3110406866761,-4.37530277814391,0,0,-4.16350970578508,-4.33068073797634,-4.28142351707312,-4.22710073541164,-4.20370296481472,-3.39162891854432,-3.40306222779817,-3.36331266253587,-3.32205846013434,-3.32421499455361,-3.36497394470579,-3.41575633358756,-3.33572800146482,-3.39481460218453,-3.32924479542731,-3.39678367027092,-3.36325407549448,-3.31529895662426,-3.33961998606415,-3.36849720908274,-3.40149823316351,0,-3.31045763158428,-3.35642272081831,-3.39100781083634,0,0,-3.40776829677315,-3.37084970729418,-3.36036196634642,0,0,-3.39167264457248,-3.40381916480682,-3.3422255731732,-3.36937319484248,-3.35567158040804,-2.16794729395489,-1.96082563186676,-2.19368419252593,-2.24666959780176,-2.25059143129838,-2.20209207574055,-2.25213448436103,-2.27385499351679,-2.16241203320342,-2.30222892004493,-2.31919060847033,-2.31238714573995,-2.31452088495373,-2.28778112769755,-2.2412080128328,-2.05990987185538,0,-1.88001406221192,-2.21913006651699,-2.32000188261898,0,0,-1.53941139728099,-2.114806380498,-2.23243456111636,0,0,-1.43066762996369,-2.16394532648978,-2.24766101070034,-2.13726761656662,-2.21740824595317,-0.274193945033937,-0.263707395383671,-0.276080681324371,-0.27915860259558,-0.279764489410348,-0.280305959371641,-0.28462140143269,-0.280373404315516,-0.273547055397137,-0.282176951171671,-0.286198546079936,-0.284033964017623,-0.281900391743405,-0.280092702446746,-0.277434111549639,-0.26616548962933,0,-0.262221222959366,-0.278449653501278,-0.285030788947754,0,0,-0.248653249026286,-0.274608593682911,-0.2800767047218,0,0,-0.243081483825173,-0.279854064711506,-0.279619809966719,-0.274120549438973,-0.278201187288995,0.04,0.06,0.02,0.02,0.02,0.04,0.02,0.02,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.02,0,0.04,0.04,0.04,0,0,0.04,0.04,0.04,0,0,0.04,0.04,0.02,0.02,0.02,0.572222144376012,0.344924187934741,0.4803043418059,0.38194332297848,0.348866189068945,0.35286419058786,0.343190093449679,0.409958230482196,0.538015288657167,0.340006019512437,0.325359097123235,0.338953216160301,0.354063118694023,0.400929105097827,0.401259105372993,0.186694964236854,0,0.24066731747732,0.331848379217058,0.346483590640189,0,0,0.345479625069741,0.415838311717894,0.361822254507379,0,0,0.476289893264488,0.350790069855757,0.35815648735191,0.393307723667054,0.408854134266698
Albert,07-03-18-Albert_rest_1,50,ON,rest,-4.36825183902448,-4.30147336511964,-4.36816732534674,-4.3755091761902,-4.38333729475025,-4.41840734754625,-4.43497224764418,-4.35734468041333,-4.34431119480115,-4.39184399130448,-4.43560224800615,-4.41728104297449,-4.36420911251017,-4.34718480337717,-4.35970993909289,-4.27905921065038,0,-4.3432440878094,-4.37979134095279,-4.43513860892335,0,0,-4.1465401637043,-4.35681791007242,-4.37248443683053,0,0,-4.09568342369408,-4.34399455250856,-4.28014861212217,-4.25978606657463,-4.24449853468615,-3.42763265172862,-3.44044706791309,-3.41235036613987,-3.37915319589377,-3.384037976245,-3.42586421453319,-3.4758610835443,-3.39328893015325,-3.43388736538239,-3.39625012657008,-3.46539451017715,-3.42800183108819,-3.38242941855489,-3.39520739640927,-3.41224437003472,-3.43579728482041,0,-3.4004739028649,-3.40904213338182,-3.44756060988285,0,0,-3.50171384482832,-3.41662248884917,-3.41803731751874,0,0,-3.4532220450151,-3.46327856119274,-3.39516723056021,-3.41218129667693,-3.40879843833756,-2.19879551711304,-2.00478499325889,-2.22157734928187,-2.2682465536201,-2.26932014730816,-2.21875803065621,-2.27304106987179,-2.28826788390322,-2.18433781190221,-2.30878552168935,-2.31920011173891,-2.31280103985572,-2.31241365910548,-2.29119952001598,-2.25385641457434,-2.08694928390258,0,-1.9184452264054,-2.23189925786624,-2.32611996662232,0,0,-1.6077543227977,-2.15733886216287,-2.2530043202962,0,0,-1.5250067908436,-2.21869701127534,-2.27076791475759,-2.18157760026561,-2.25813592508724,-0.276525505589458,-0.26688605636828,-0.278590715730001,-0.280972727300402,-0.281268887617768,-0.281845771451193,-0.286119027849249,-0.282069340092496,-0.275364142078463,-0.283276676177453,-0.287194738245492,-0.284751192751515,-0.282802545578276,-0.281440097234074,-0.279508487595749,-0.268356534053891,0,-0.268125989532684,-0.280356995838294,-0.285980711629512,0,0,-0.257221161647024,-0.277101812168269,-0.281521332189077,0,0,-0.249582990398497,-0.282291939459761,-0.280738729090286,-0.276498168527879,-0.279977432570473,0.0625,0.03125,0.03125,0.03125,0.03125,0.03125,0.03125,0.03125,0.03125,0.03125,0.03125,0.03125,0.03125,0.03125,0.03125,0.03125,0,0.03125,0.03125,0.03125,0,0,0.03125,0.03125,0.03125,0,0,0.03125,0.03125,0.03125,0.0625,0.03125,0.64960134405797,0.610221582883755,0.578773588576367,0.441753561129906,0.417470780170311,0.397771961083176,0.397518802049574,0.482006510305849,0.640370007037979,0.427999551004102,0.417446678927854,0.420558034447185,0.438807116476135,0.522168162834134,0.601777875619964,0.592936899363757,0,0.478631850052639,0.452317526281563,0.394456107355272,0,0,0.426190858871355,0.505163718297198,0.416216531201183,0,0,0.468740791498867,0.406720433752705,0.444285155765733,0.520896667949513,0.495839458975606
Albert,07-03-18-Albert_rest_1,85,OFF,rest,-4.26388999184488,-4.2464934391762,-4.27020090839238,-4.31028790615169,-4.2919538337728,-4.28008440301232,-4.3532500528979,-4.3077730398769,-4.30117746894469,-4.3934723794101,-4.43012548865058,-4.41606608179223,-4.3682825260381,-4.3396685914881,-4.34385360231269,-4.30049157288931,0,-4.32801243471433,-4.4038880820393,-4.40089572846577,0,0,-4.13658010652474,-4.29933709832711,-4.34313620607833,0,0,-4.22072241842715,-4.39760528904054,-4.33004263952625,-4.28680780818998,-4.24966568941111,-3.45951271492321,-3.47955384079208,-3.44286436886986,-3.40933754151783,-3.40868691851616,-3.45143193908532,-3.50606717146363,-3.42326147277748,-3.46864069723011,-3.42245245681498,-3.49432182245257,-3.45487262753714,-3.41130536816069,-3.4264652720339,-3.44806734518333,-3.47446625108961,0,-3.43269786654327,-3.43880060363916,-3.47907390176088,0,0,-3.53557272411195,-3.44807792443163,-3.447296281138,0,0,-3.53835352497066,-3.49007838863975,-3.42847812010162,-3.44055941942584,-3.43565814648527,-2.17097368260518,-1.95675732940295,-2.19399536328421,-2.24285406661382,-2.25175340064844,-2.17546896062276,-2.24503124930163,-2.26868575414583,-2.15978686848734,-2.29607080405957,-2.31232917757554,-2.30506271272745,-2.30493855583865,-2.27857732726318,-2.23647759968147,-2.05946766924272,0,-1.88974808503208,-2.22303465113057,-2.31979183225089,0,0,-1.58298320606131,-2.12658480195355,-2.24099042238889,0,0,-1.47263263151573,-2.19147294463646,-2.25193651379897,-2.14618373564845,-2.22836749628694,-0.274999408383768,-0.265246743498173,-0.277120049229019,-0.280395277420346,-0.28161231786059,-0.28115342969873,-0.286344156546229,-0.281325051063047,-0.274274783608501,-0.283736857577135,-0.288081664238686,-0.285791443029928,-0.283309656227185,-0.281174773694887,-0.278321727375887,-0.268249147053342,0,-0.267142783086239,-0.280685932447753,-0.286734508472902,0,0,-0.257080013077959,-0.276120029473588,-0.281945528370453,0,0,-0.250117508391586,-0.282534163925115,-0.281068335250557,-0.275404334279438,-0.279691788646417,0.070824252652368,0.030353251136729,0.030353251136729,0.02023550075782,0.040471001515639,0.060706502273459,0.030353251136729,0.030353251136729,0.040471001515639,0.030353251136729,0.030353251136729,0.030353251136729,0.030353251136729,0.030353251136729,0.030353251136729,0.050588751894549,0,0.01011775037891,0.030353251136729,0.030353251136729,0,0,0.030353251136729,0.01011775037891,0.030353251136729,0,0,0.040471001515639,0.030353251136729,0.030353251136729,0.040471001515639,0.040471001515639,0.64453516882799,0.295151676924152,0.603607825641678,0.525171103095165,0.512651875599391,0.415898372016331,0.473582636465542,0.550815317462584,0.654871292033187,0.482065001829394,0.482174234460333,0.494669109684613,0.50800342409264,0.535472106780524,0.608523753828269,0.598158983380163,0,0.519961190803324,0.492991229386299,0.467964660880353,0,0,0.525337879884961,0.539983807151693,0.492752286820874,0,0,0.472048038170185,0.482659902313459,0.488295279304918,0.415589925685039,0.529036909070655
Albert,07-03-18-Albert_rest_2,0,OFF,rest,-4.16558053618003,-4.18264544595676,-4.15657942784756,-4.18776799350032,-4.22080570289739,-4.27559250362406,-4.31363843125921,-4.17643687949342,-4.17167785214921,-4.24079838405604,-4.30250684701283,-4.27013724702998,-4.20744310586599,-4.16853306140551,-4.15786626861399,-4.17168982258708,0,-4.20270919568416,-4.22806966494591,-4.27153865441034,0,0,-4.37199036369412,-4.18359064689727,-4.23261019324046,0,0,-4.36672595354531,-4.28874060486481,-4.21082229733814,-4.16629865903377,-4.19170472119154,-3.67337333379198,-3.70715120423993,-3.65450036891756,-3.63661928117648,-3.63733511742239,-3.68581962675887,-3.72888387848202,-3.64617888883303,-3.68044680978167,-3.65706730032952,-3.71845586209653,-3.67922116492552,-3.63784922787724,-3.63987051170835,-3.65267908719534,-3.70372550365736,0,-3.63359870274904,-3.64568164130705,-3.68942932905538,0,0,-3.77168110970681,-3.63719565906494,-3.6519566444564,0,0,-3.76748980798315,-3.69741376079866,-3.62859804853944,-3.62842725484412,-3.62685290281379,-2.16184055649862,-1.93170622618505,-2.17532472856813,-2.22008862145269,-2.23517850866116,-2.09426163199874,-2.20853648711785,-2.25382838853024,-2.15351293411819,-2.28432224706232,-2.28383904866414,-2.29221521768575,-2.29197834651458,-2.26352725724355,-2.23449336898334,-2.03273276340269,0,-1.79338327018149,-2.17424052807193,-2.29791095478311,0,0,-1.46665647109925,-2.05474879109451,-2.21184227351338,0,0,-1.41480124878774,-2.15083349580253,-2.22675480719,-2.11401484142169,-2.19542343063699,-0.276026227907524,-0.265568020451889,-0.277574568876108,-0.280995087806443,-0.282404504537946,-0.279625975826603,-0.286398812655414,-0.282195017986211,-0.275135060519367,-0.285130299935719,-0.288740189614298,-0.286889892932276,-0.284153900406749,-0.281718950968296,-0.279429731236997,-0.268841693356987,0,-0.263677441997544,-0.280074568944167,-0.287056366342163,0,0,-0.25174557899291,-0.273867111380616,-0.281933463506602,0,0,-0.24876517228948,-0.282122419755938,-0.281284380829115,-0.275158028083418,-0.279405160772339,0.066666666666667,0.066666666666667,0.044444444444444,0.022222222222222,0.022222222222222,0.022222222222222,0.022222222222222,0.022222222222222,0.066666666666667,0.022222222222222,0.022222222222222,0.022222222222222,0.022222222222222,0.022222222222222,0.044444444444444,0.066666666666667,0,0.022222222222222,0.022222222222222,0.022222222222222,0,0,0.022222222222222,0.022222222222222,0.022222222222222,0,0,0.022222222222222,0.022222222222222,0.022222222222222,0.022222222222222,0.022222222222222,0.496235273977256,0.474869238725078,0.561649960021959,0.504087794177816,0.48888231793295,0.455496717961653,0.460066997440945,0.528546360397228,0.48863095207645,0.46407522963696,0.434043901844329,0.461331711211954,0.460670601850798,0.519904618015299,0.551560068372108,0.47894435381385,0,0.474014125596194,0.466439009803173,0.438820300088964,0,0,0.463515317781092,0.542790010374335,0.45306150569561,0,0,0.39200172533163,0.447165582922733,0.470606795718302,0.539425780344244,0.543359399018251
Albert,07-03-18-Albert_rest_2,45,ON,rest,-4.0387452450071,-4.15872385143825,-4.08983178156279,-4.12092783177225,-4.14475384110196,-4.18435540590282,-4.21914249846451,-4.10998526456632,-4.12230968931289,-4.16311807869945,-4.21074851974603,-4.17538208589811,-4.13813328324319,-4.09584640384524,-4.08361387639931,-4.16829313933298,0,-4.13565614683467,-4.14015106249548,-4.17244499226564,0,0,-4.26571507503875,-4.11542800719729,-4.14709972471356,0,0,-4.25748452491634,-4.18438854154764,-4.12912427559244,-4.08494058788559,-4.10302653866667,-3.76310984180247,-3.83939366907676,-3.73714820810628,-3.73902971681663,-3.7557529946123,-3.81139672330188,-3.8575582048614,-3.74383516615708,-3.78684485274876,-3.77731026540486,-3.84638347469746,-3.80469382031733,-3.75385091486609,-3.73571738890579,-3.73481257620554,-3.8636485391776,0,-3.7393074518765,-3.75074265659434,-3.80357524675963,0,0,-3.88634629019514,-3.72925909735787,-3.76157073619896,0,0,-3.88010314939839,-3.81333313933897,-3.73694835316198,-3.70788438694588,-3.7196378634147,-2.17234978454687,-1.88616952296681,-2.17329978077741,-2.22756357818994,-2.24136598225384,-2.03996317816975,-2.18420703441524,-2.27477359948493,-2.17414826674481,-2.31165892066629,-2.29243403494078,-2.32265728580326,-2.33399666950935,-2.30212407035044,-2.27200534863054,-2.01651512859923,0,-1.75884001454355,-2.17265505591023,-2.32738753830108,0,0,-1.42529602056603,-2.04252895543061,-2.21464149322934,0,0,-1.35772136210079,-2.13461968438114,-2.24171758789625,-2.10046600039391,-2.20364115952303,-0.279592432542361,-0.266623484431368,-0.280342935781133,-0.283823224282759,-0.2851980126646,-0.279524935906032,-0.287713738054334,-0.285585704366359,-0.279089184650635,-0.288829387283101,-0.291347632957953,-0.290695385919765,-0.288593910015822,-0.285627772154084,-0.283368682545642,-0.27154347348374,0,-0.263395922905232,-0.282015016283534,-0.290290827466659,0,0,-0.249547401781994,-0.275170801225284,-0.284095748398314,0,0,-0.245398947646239,-0.283303920543563,-0.284082279805604,-0.276731142136393,-0.281463097205381,0.111111111111111,0.074074074074074,0.037037037037037,0,0,0,0,0,0.074074074074074,0,0,0,0,0,0.037037037037037,0.074074074074074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.464831354475799,0.481492271540904,0.515527962963461,0.730870678479769,0.773817407991649,0.802718306358925,0.762362521684675,0.641816953331494,0.448162095543203,0.785907335169239,0.784446384033999,0.772071036985874,0.757071577997516,0.594692124991207,0.458018162956618,0.468623524977248,0,0.757226963069077,0.774965510292282,0.791878740965014,0,0,0.756807810087928,0.679861765019186,0.772604353801213,0,0,0.607123914982463,0.776999611034791,0.761202283612732,0.607846902592763,0.682165654380142
